code,mode,class,name
J-95730,,02,vitrière-poseuse de verrières sans mastic
J-95740,,01,vitrier-poseur de vitres et vitrines
J-95740,,02,vitrière-poseuse de vitres et vitrines
J-95750,,01,vitrailliste
J-95760,,01,Vitrier-poseur en véhicules
J-95760,,02,vitrière-poseuse en véhicules
J-95790,,01,autres vitriers
J-95790,,02,autres vitrières
J-95900,,00,959 Travailleurs de la construction n.c.a.
J-95910,,01,"entrepreneur en bâtiment, en général"
J-95910,,02,"entrepreneuse en bâtiment, en général"
J-95920,,01,ouvrier d'entretien de construction
J-95920,,02,ouvrière d'entretien de construction
J-95925,,01,colleur de papiers peints
J-95925,,02,colleuse de papiers peints
J-95930,,01,ouvrier spécialiste du travail sur hauts échafaudages
J-95930,,02,ouvrière spécialiste du travail sur hauts échafaudages
J-95940,,01,monteur d'échafaudages
J-95940,,02,monteuse d'échafaudages
J-95945,,01,ouvrier de démolition
J-95945,,02,ouvrière de démolition
J-95950,,01,poseur de tuyaux
J-95950,,02,poseuse de tuyaux
J-95955,,01,puisatier
J-95955,,02,puisatière
J-95960,,01,scaphandrier
J-95960,,02,scaphandrière
J-95970,,01,carreleur (carreaux synthétiques)
J-95970,,02,carreleuse (carreaux synthétiques)
J-95975,,01,nettoyeur d'extérieurs de bâtiments
J-95975,,02,nettoyeuse d'extérieurs de bâtiments
J-95990,,01,autres travailleurs de la construction
J-95990,,02,autres travailleuses de la construction
J-96000,,0,96 Conducteurs de machines et d'installations fixes
J-96100,,00,961 Conducteurs d'installations de production d'énergie
J-96120,,01,conducteur d'installations de centrale électrique thermique
J-96120,,02,conductrice d'installations de centrale électrique thermique
J-96130,,01,conducteur d'installations de centrale hydro-électrique
J-96130,,02,conductrice d'installations de centrale hydro-électrique
J-96140,,01,conducteur d'installations d'énergie nucléaire
J-96140,,02,conductrice d'installations d'énergie nucléaire
J-96150,,01,conducteur de turbine de centrale électrique
J-96150,,02,conductrice de turbine de centrale électrique
J-96160,,01,opérateur de tableau de distribution de centrale électrique
J-96160,,02,opératrice de tableau de distribution de centrale électrique
J-96170,,01,répartiteur de charge de centrale électrique
J-96170,,02,répartitrice de charge de centrale électrique
J-96190,,01,autres conducteurs d'installations de production d'énergie
J-96190,,02,autres conductrices d'installations de production d'énergie
J-96900,,00,969 Conducteurs de machines et d'installations fixes n.c.a.
J-96910,,01,"conducteur de machine fixe, en général"
J-96910,,02,"conductrice de machine fixe, en général"
J-96920,,01,conducteur de compresseur d'air
J-96920,,02,conductrice de compresseur d'air
J-96925,,01,conducteur de compresseur de gaz
J-96925,,02,conductrice de compresseur de gaz
J-96930,,01,chauffeur de chaudière
J-96930,,02,chauffeuse de chaudière
J-96940,,01,conducteur de station de pompage
J-96940,,02,conductrice de station de pompage
J-96950,,01,conducteur d'installation de traitement de l'eau potable (station de production d'eau potable)
J-96950,,02,conductrice d'installation de traitement de l'eau potable (station de production d'eau potable)
J-96960,,01,conducteur d'installation d'incinération des ordures
J-96960,,02,conductrice d'installation d'incinération des ordures
J-96970,,01,conducteur d'installation de réfrigération
J-96970,,02,conductrice d'installation de réfrigération
J-96980,,01,conducteur d'installation de chauffage et de ventilation
J-96980,,02,conductrice d'installation de chauffage et de ventilation
J-96990,,01,autres conducteurs de machines et d'installations fixes
J-96990,,02,autres conductrices de machines et d'installations fixes
J-97000,,0,"97 Conducteurs d'engins de manutention et de terrassement, dockers et manutentionnaires"
J-97100,,00,971 Dockers et manutentionnaires
J-97120,,01,docker
J-97120,,02,dockeuse
J-97130,,01,chargeur de véhicules ferroviaires et routiers
J-97130,,02,chargeuse de véhicules ferroviaires et routiers
J-97135,,01,chargeur d'avions
J-97135,,02,chargeuse d'avions
J-97140,,01,chargeur de bateaux-citernes
J-97140,,02,chargeuse de bateaux-citernes
J-97145,,01,manutentionnaire
J-97150,,01,emballeur à la main
J-97150,,02,emballeuse à la main
J-97155,,01,empaqueteur à la machine
J-97155,,02,empaqueteuse à la machine
J-97160,,01,conducteur de machine à étiqueter
J-97160,,02,conductrice de machine à étiqueter
J-97170,,01,conducteur de presse à balles
J-97170,,02,conductrice de presse à balles
J-97190,,01,autres dockers et manutentionnaires
J-97190,,02,autres dockeuses et manutentionnaires
J-97200,,00,972 Gréeurs et épisseurs de câbles
J-97205,,01,"monteur d'appareils de levage, en général"
J-97205,,02,"monteuse d'appareils de levage, en général"
J-97210,,01,"épisseur de cordages et de câbles, en général"
J-97210,,02,"épisseuse de cordages et de câbles, en général"
J-97220,,01,monteur d'appareils de levage (construction)
J-97220,,02,monteuse d'appareils de levage (construction)
J-97230,,01,gréeur de navires
J-97230,,02,gréeuse de navires
J-97240,,01,monteur de câbles d'avions
J-97240,,02,monteuse de câbles d'avions
J-97250,,01,monteur de câbles (forage de puits de pétrole et de gaz)
J-97250,,02,monteuse de câbles (forage de puits de pétrole et de gaz)
J-97260,,01,monteur de câbles de ponts suspendus
J-97260,,02,monteuse de câbles de ponts suspendus
J-97290,,01,autres gréeurs et épisseurs de câbles
J-97290,,02,autres gréeuses et épisseuses de câbles
J-97300,,00,973 Conducteurs de grues et d'appareils de levage
J-97320,,01,conducteur de pont roulant ou de grue sur portique
J-97320,,02,conductrice de pont roulant ou de grue sur portique
J-97325,,01,conducteur de grue fixe
J-97325,,02,conductrice de grue fixe
J-97327,,01,conducteur de grue à tour
J-97327,,02,conductrice de grue à tour
J-97330,,01,conducteur de grue mobile
J-97330,,02,conductrice de grue mobile
J-97335,,01,conducteur d'appareils de levage (construction)
J-97335,,02,conductrice d'appareils de levage (construction)
J-97340,,01,conducteur d'appareils de levage (mines)
J-97340,,02,conductrice d'appareils de levage (mines)
J-97345,,01,pilote de cages de mines
J-97350,,01,conducteur de treuil
J-97350,,02,conductrice de treuil
J-97355,,01,conducteur de pont tournant ou levant
J-97355,,02,conductrice de pont tournant ou levant
J-97390,,01,autres conducteurs de grues et d'appareils de levage
J-97390,,02,autres conductrices de grues et d'appareils de levage
J-97400,,00,974 Conducteurs d'engins de terrassement et travailleurs assimilés
J-97420,,01,conducteur d'excavatrices
J-97420,,02,conductrice d'excavatrices
J-97425,,01,conducteur d'excavatrice de tranchées
J-97425,,02,conductrice d'excavatrice de tranchées
J-97430,,01,conducteur de bulldozer
J-97430,,02,conductrice de bulldozer
J-97435,,01,conducteur de drague
J-97435,,02,conductrice de drague
J-97440,,01,conducteur de sonnette
J-97440,,02,conductrice de sonnette
J-97445,,01,Conducteur de niveleuse-décapeuse pour routes
J-97445,,02,Conductrice de niveleuse-décapeuse pour routes
J-97450,,01,conducteur de rouleau compresseur
J-97450,,02,conductrice de rouleau compresseur
J-97455,,01,conducteur de machine à étaler le béton
J-97455,,02,conductrice de machine à étaler le béton
J-97460,,01,conducteur de bitumeuse-goudronneuse
J-97460,,02,conductrice de bitumeuse-goudronneuse
J-97470,,01,conducteur de bétonnière
J-97470,,02,conductrice de bétonnière
J-97475,,01,conducteur d'installation fixe pour la préparation du béton
J-97475,,02,conductrice d'installation fixe pour la préparation du béton
J-97490,,01,autres conducteurs d'engins de terrassement et travailleurs assimilés
J-97490,,02,autres conductrices d'engins de terrassement et travailleuses assimilées
J-97900,,00,979 Conducteurs d'engins de manutention n.c.a.
J-97920,,01,conducteur de chariot élévateur
J-97930,,01,conducteur de camion à benne basculante
J-97930,,02,conductrice de camion à benne basculante
J-97940,,01,conducteur de navette (mines)
J-97940,,02,conductrice de navette (mines)
J-97950,,01,conducteur de train porteur (fardier)
J-97950,,02,conductrice de train porteur (fardier)
J-97990,,01,autres conducteurs d'engins de manutention
J-97990,,02,autres conductrices d'engins de manutention
J-98000,,0,98 Conducteurs d'engins de transport
J-98100,,00,"981 Matelots de pont, mariniers et bateliers"
J-98120,,01,maître d'équipage
J-98130,,01,matelot qualifié
J-98140,,01,matelot de 3e classe
J-98190,,01,"autres matelots de pont, mariniers et bateliers"
J-98190,,02,"autres matelots de pont, marinières et batelières"
J-98200,,00,982 Matelots des salles des machines et des chaufferies
J-98220,,01,chauffeur de navire (chaufferie)
J-98220,,02,chauffeuse de navire (chaufferie)
J-98230,,01,huileur et graisseur de navire
J-98230,,02,huileuse et graisseuse de navire
J-98290,,01,autres matelots des salles de machines et des chaufferies
J-98300,,00,983 Conducteurs et chauffeurs de locomotives
J-98320,,01,conducteur de locomotive
J-98320,,02,conductrice de locomotive
J-98330,,01,chauffeur de locomotive à vapeur
J-98330,,02,chauffeuse de locomotive à vapeur
J-98340,,01,aide-conducteur de locomotive
J-98340,,02,aide-conductrice de locomotive
J-98350,,01,conducteur de train métropolitain sous-terrain ou aérien
J-98350,,02,conductrice de train métropolitain sous-terrain ou aérien
J-98360,,01,conducteur de locomotive (mines et carrières)
J-98360,,02,conductrice de locomotive (mines et carrières)
J-98390,,01,autres conducteurs et chauffeurs de locomotives
J-98390,,02,autres conductrices et chauffeuses de locomotives
J-98400,,00,"984 Chef de train de marchandises, aiguilleurs et agents de manoeuvre de chemin de fer"
J-98420,,01,chef de train de marchandises
J-98430,,01,aiguilleur
J-98430,,02,aiguilleuse
J-98440,,01,agent de manoeuvre de chemin de fer
J-98440,,02,agente de manoeuvre de chemin de fer
J-98450,,01,accrocheur-aiguilleur (mines et carrières)
J-98450,,02,accrocheuse-aiguilleuse (mines et carrières)
J-98500,,00,985 Conducteurs de véhicules à moteur
J-98520,,01,conducteur de tramway
J-98520,,02,conductrice de tramway
J-98530,,01,chauffeur de taxi
J-98530,,02,chauffeuse de taxi
J-98540,,01,conducteur d'autobus
J-98540,,02,conductrice d'autobus
J-98550,,01,conducteur de camion ou de camionnette (transports locaux)
J-98550,,02,conductrice de camion ou de camionnette (transports locaux)
J-98560,,01,conducteur de camion sur longue distance
J-98560,,02,conductrice de camion sur longue distance
J-98570,,01,conducteur de motocyclette
J-98570,,02,conductrice de motocyclette
J-98590,,01,autres conducteurs de véhicules à moteur
J-98590,,02,autres conductrices de véhicules à moteur
J-98600,,00,986 Conducteurs d'animaux et de véhicules à traction animale
J-98620,,01,conducteur de véhicule à traction animale sur route
J-98620,,02,conductrice de véhicule à traction animale sur route
J-98630,,01,conducteur de véhicule à traction animale dans les mines et carrières
J-98630,,02,conductrice de véhicule à traction animale dans les mines et carrières
J-98690,,01,autres conducteurs d'animaux et de véhicules à traction animale
J-98690,,02,autres conductrices d'animaux et de véhicules à traction animale
J-98900,,00,989 Conducteurs d'engins de transport n.c.a.
J-98920,,01,maître de port (cale sèche)
J-98930,,01,éclusier (canaux et ports)
J-98930,,02,éclusière (canaux et ports)
J-98940,,01,gardien de phare
J-98940,,02,gardienne de phare
J-98950,,01,conducteur de véhicule à pédales
J-98950,,02,conductrice de véhicule à pédales
J-98990,,01,autres conducteurs d'engins de transport
J-98990,,02,autres conductrices d'engins de transport
J-99000,,0,99 Manoeuvres n.c.a.
J-99910,,01,manoeuvre
J-A0000,,,Section A Travailleurs ne pouvant être classés par un métier ou une profession
J-A1000,,0,A1 Personnes en quête de leur premier emploi
J-A1010,,01,personnes en quête de leur premier emploi
J-A2000,,0,"A2 Travailleurs ayant fait, au sujet de leur profession, une déclaration imprécise ou insuffisante"
J-A2010,,01,"travailleurs ayant fait, au sujet de leur profession, une déclaration imprécise ou insuffisante"
J-A2010,,02,"travailleuses ayant fait, au sujet de leur profession, une déclaration imprécise ou insuffisante"
J-A2020,,01,travailleur actif ayant plusieurs professions
J-A2020,,02,travailleuse active ayant plusieurs professions
J-A3000,,0,A3 Travailleurs n'ayant déclaré aucune profession
J-A3010,,01,travailleurs n'ayant déclaré aucune profession
J-A3020,,01,ménagère
J-A3050,,01,étudiant
J-A3050,,02,étudiante
J-A3060,,01,Retraité (voir les codes des professions antérieures)
J-A3060,,02,Retraitée (voir les codes des professions antérieures)
J-B0000,,,Section B Membres des forces armées
J-B0000,,01,membre des services militaires
J-B0200,,01,membre des services militaires (forces terrestres)
J-B0400,,01,membre des services militaires (forces navales)
J-35210,,02,maîtresse de poste
J-53120,,02,chef cuisinier
J-53120,,02,chef cuisinière
J-71150,,02,dynamiteur (mines et carrières)
J-71150,,02,dynamiteuse (mines et carrières)
J-75155,,02,bambrocheur
J-75155,,02,bambrocheuse
J-79620,,02,tapissier en ameublement
J-79620,,02,tapissière en ameublement
J-84235,,02,mécanicienne-réparatrice d'instruments d'optique
J-84245,,02,mécanicienne-réparatrice de prothèses orthopédiques
J-84250,,02,technicien dentaire
J-84250,,02,technicienne dentaire
J-84250,,02,mécanicien-réparateur de prothèses dentaires
J-84250,,02,mécanicienne-réparatrice de prothèses dentaires
J-84250,,02,mécanicien-dentiste
J-84250,,02,mécanicienne-dentiste
J-84935,,02,mécanicien de machines de mines
J-84935,,02,mécanicienne de machines de mines
J-86230,,02,opérateur d'amplification du son
J-86230,,02,opératrice d'amplification du son
J-87450,,02,charpentier en fer de marine
J-87450,,02,charpentière en fer de marine
J-88080,,02,graveur en joaillerie
J-88080,,02,graveuse en joaillerie
J-89136,,02,conducteur de presse à verre
J-89136,,02,conductrice de presse à verre
J-90125,,02,opérateur de calandre (caoutchouc)
J-90125,,02,opératrice de calandre (caoutchouc)
J-95975,,02,ravaleur-nettoyeur de bâtiments
J-95975,,02,ravaleuse-nettoyeuse de bâtiments
J-97120,,02,débardeur
J-97120,,02,débardeuse
J-97920,,02,conductrice de chariot élévateur
J-98920,,02,maîtresse de port (cale sèche)
J-A3010,,02,travailleuses n'ayant déclaré aucune profession
J-02960,*,02,ingénieur technico-commercial
J-02960,,02,ingénieure technico-commerciale
J-05270,,02,pharmacologue
J-05350,,02,agronome pédologue
J-06161,,02,pathologiste générale
J-06165,,02,biochimiste médical
J-06165,,02,biochimiste médicale
J-07640,,02,massothérapeute
J-09030,,02,analyste de marché
J-16360,,01,cadreur de cinéma
J-16370,,01,cadreur de télévision
J-22000,,02,administratrice scolaire
J-22010,,02,administratrice d'école primaire
J-22020,,02,administratrice d'école secondaire
J-22030,,02,administratrice de collège ou d'université
J-33120,,02,teneur de livres
J-43220,,02,voyageur de commerce
J-43220,,02,voyageuse de commerce
J-53220,,02,maîtresse d'hôtel
J-54070,,02,habilleur de théâtre et de cinéma
J-55140,,02,bedeau
J-55220,,02,responsable du ménage
J-58140,,02,pompière-sauveteuse d'aérodrome
J-58940,,02,agent de sécurité
J-58940,,02,agente de sécurité
J-59970,,02,agente de bord
J-61110,,01,"exploitant agricole, en général"
J-61110,,02,"exploitante agricole, en général"
J-61110,,02,"fermier, en général"
J-61110,,02,"fermière, en général"
J-62110,,02,"aide fermière, en général"
J-62420,,02,ouvrier de ferme d'élevage de bovins de boucherie
J-62420,,02,ouvrière de ferme d'élevage de bovins de boucherie
J-71160,,02,boiseuse de fond
J-75450,,01,dentellier à la machine
J-78130,,02,mélangeur de tabac
J-78130,,02,mélangeuse de tabac
J-88010,,02,bijoutier-joaillier
J-88010,,02,bijoutière-joaillière
J-16390,,02,autres photographes et cadreuses
J-16360,,02,cadreuse de cinéma
J-16370,,02,cadreuse de télévision
J-98120,,02,maîtresse d'équipage
